name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
LB081.bin.43	4	0	0	116	TIGR01011,TIGR01953,TIGR02386,TIGR03723			PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953
LB081.bin.44	17	0	0	103	PF00380.20,PF02576.18,TIGR00065,TIGR00084,TIGR00095,TIGR00166,TIGR00496,TIGR00635,TIGR00755,TIGR00928,TIGR01066,TIGR01128,TIGR01394,TIGR02075,TIGR02432,TIGR03263,TIGR03725			PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03953
LB081.bin.45	78	4	0	38	PF01025.20,PF02576.18,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00431,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01063,TIGR01082,TIGR01087,TIGR01128,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02273,TIGR02350,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03723,TIGR03725	TIGR00362,TIGR00382,TIGR00414,TIGR01394		PF00380.20,PF00410.20,PF00466.21,PF03726.15,TIGR00020,TIGR00054,TIGR00116,TIGR00138,TIGR00166,TIGR00186,TIGR00435,TIGR00436,TIGR00496,TIGR00717,TIGR00922,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01632,TIGR02013,TIGR02075,TIGR02191,TIGR02386,TIGR02432,TIGR03625,TIGR03654,TIGR03953
LB081.bin.46	114	4	0	2	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382,TIGR00717,TIGR01082,TIGR01393		PF03726.15,TIGR00416
LB081.bin.47	103	4	0	13	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02350,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00065,TIGR00116,TIGR02075,TIGR02386		TIGR00398,TIGR00460,TIGR00539,TIGR00580,TIGR00615,TIGR00755,TIGR01302,TIGR01391,TIGR01394,TIGR02013,TIGR02191,TIGR02273,TIGR02397
LB081.bin.48	4	0	0	116	TIGR00083,TIGR00090,TIGR00186,TIGR00396			PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
LB081.bin.49	48	9	1	62	PF01025.20,PF02576.18,TIGR00019,TIGR00020,TIGR00029,TIGR00064,TIGR00086,TIGR00088,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00168,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00396,TIGR00398,TIGR00435,TIGR00442,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00634,TIGR00643,TIGR00663,TIGR00928,TIGR00959,TIGR01011,TIGR01032,TIGR01059,TIGR01128,TIGR01391,TIGR01510,TIGR01951,TIGR01953,TIGR02075,TIGR02191,TIGR02350,TIGR02432,TIGR02729,TIGR03723,TIGR03725	TIGR00006,TIGR00090,TIGR00392,TIGR00414,TIGR00436,TIGR00459,TIGR01082,TIGR02012,TIGR03594	TIGR00810	PF00380.20,PF00410.20,PF00466.21,PF03726.15,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00092,TIGR00158,TIGR00166,TIGR00186,TIGR00337,TIGR00382,TIGR00416,TIGR00420,TIGR00431,TIGR00445,TIGR00456,TIGR00487,TIGR00615,TIGR00631,TIGR00635,TIGR00717,TIGR00755,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01394,TIGR01632,TIGR02013,TIGR02027,TIGR02273,TIGR02386,TIGR02397,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03953
LB081.bin.5	25	84	0	11	PF00410.20,PF00466.21,TIGR00020,TIGR00061,TIGR00083,TIGR00168,TIGR00337,TIGR00459,TIGR00468,TIGR00487,TIGR00593,TIGR00615,TIGR00635,TIGR00922,TIGR00964,TIGR01079,TIGR01082,TIGR01171,TIGR01302,TIGR01391,TIGR01953,TIGR02013,TIGR02397,TIGR03594,TIGR03654	PF00380.20,PF01025.20,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00631,TIGR00634,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02729,TIGR03263,TIGR03632,TIGR03723,TIGR03725		PF02576.18,PF03726.15,TIGR00392,TIGR00436,TIGR00717,TIGR01063,TIGR02350,TIGR02386,TIGR02432,TIGR03625,TIGR03953
LB081.bin.50	74	35	0	11	PF00410.20,PF01025.20,PF02576.18,PF03726.15,TIGR00019,TIGR00020,TIGR00029,TIGR00061,TIGR00064,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00166,TIGR00168,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00420,TIGR00435,TIGR00436,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00539,TIGR00631,TIGR00634,TIGR00663,TIGR00810,TIGR00922,TIGR00959,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02027,TIGR02273,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953	PF00466.21,TIGR00006,TIGR00043,TIGR00054,TIGR00065,TIGR00082,TIGR00095,TIGR00194,TIGR00414,TIGR00416,TIGR00431,TIGR00442,TIGR00456,TIGR00487,TIGR00496,TIGR00580,TIGR00615,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR01039,TIGR01066,TIGR01082,TIGR01169,TIGR01391,TIGR01393,TIGR01394,TIGR01953,TIGR02013,TIGR02075,TIGR02191,TIGR02397,TIGR03263,TIGR03723		PF00380.20,TIGR00059,TIGR00158,TIGR00392,TIGR00472,TIGR00593,TIGR00928,TIGR00963,TIGR00967,TIGR01071,TIGR01302
LB081.bin.51	48	14	0	58	PF00410.20,TIGR00061,TIGR00065,TIGR00082,TIGR00084,TIGR00088,TIGR00090,TIGR00116,TIGR00186,TIGR00194,TIGR00250,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00615,TIGR00631,TIGR00634,TIGR00717,TIGR00928,TIGR00959,TIGR00967,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01302,TIGR01393,TIGR01951,TIGR02012,TIGR02013,TIGR02075,TIGR02273,TIGR02432,TIGR03263,TIGR03654	PF01025.20,TIGR00064,TIGR00083,TIGR00086,TIGR00092,TIGR00095,TIGR00362,TIGR00396,TIGR00643,TIGR01391,TIGR01510,TIGR02191,TIGR02397,TIGR03723		PF00380.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00337,TIGR00344,TIGR00382,TIGR00392,TIGR00416,TIGR00436,TIGR00442,TIGR00459,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00635,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00963,TIGR00964,TIGR01009,TIGR01017,TIGR01029,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01164,TIGR01169,TIGR01171,TIGR01394,TIGR01632,TIGR01953,TIGR02027,TIGR02350,TIGR02386,TIGR02729,TIGR03594,TIGR03625,TIGR03632,TIGR03725,TIGR03953
LB081.bin.52	61	18	0	41	PF00410.20,PF01025.20,TIGR00006,TIGR00029,TIGR00043,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00090,TIGR00092,TIGR00095,TIGR00158,TIGR00166,TIGR00168,TIGR00337,TIGR00344,TIGR00382,TIGR00396,TIGR00431,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00964,TIGR01021,TIGR01032,TIGR01059,TIGR01071,TIGR01082,TIGR01128,TIGR01146,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01953,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02397,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03725,TIGR03953	PF00380.20,TIGR00054,TIGR00059,TIGR00061,TIGR00088,TIGR00116,TIGR00392,TIGR00398,TIGR00414,TIGR00435,TIGR00442,TIGR00459,TIGR00593,TIGR01011,TIGR01066,TIGR01951,TIGR02432,TIGR02729		PF00466.21,PF02576.18,PF03726.15,TIGR00019,TIGR00020,TIGR00084,TIGR00086,TIGR00115,TIGR00138,TIGR00186,TIGR00194,TIGR00250,TIGR00362,TIGR00416,TIGR00420,TIGR00436,TIGR00487,TIGR00615,TIGR00922,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01017,TIGR01029,TIGR01039,TIGR01044,TIGR01063,TIGR01079,TIGR01087,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01632,TIGR02012,TIGR02013,TIGR02273,TIGR02386,TIGR03632,TIGR03723
LB081.bin.53	45	46	0	29	PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00092,TIGR00138,TIGR00168,TIGR00337,TIGR00392,TIGR00414,TIGR00416,TIGR00431,TIGR00445,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00928,TIGR00963,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01082,TIGR01087,TIGR01146,TIGR01393,TIGR01394,TIGR01951,TIGR02013,TIGR02432,TIGR03594,TIGR03725	PF00380.20,PF01025.20,PF02576.18,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00086,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00396,TIGR00398,TIGR00420,TIGR00442,TIGR00456,TIGR00459,TIGR00496,TIGR00615,TIGR00631,TIGR00643,TIGR00810,TIGR01011,TIGR01017,TIGR01066,TIGR01128,TIGR01302,TIGR01391,TIGR01510,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02397,TIGR02729,TIGR03263,TIGR03632,TIGR03723		PF00410.20,PF00466.21,TIGR00061,TIGR00088,TIGR00186,TIGR00194,TIGR00435,TIGR00436,TIGR00593,TIGR00922,TIGR00959,TIGR00964,TIGR00967,TIGR01009,TIGR01021,TIGR01044,TIGR01071,TIGR01079,TIGR01164,TIGR01169,TIGR01171,TIGR01632,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR03625,TIGR03654,TIGR03953
LB081.bin.54	16	90	0	14	PF00410.20,PF00466.21,PF02576.18,TIGR00065,TIGR00922,TIGR00959,TIGR00964,TIGR01021,TIGR01063,TIGR01169,TIGR01394,TIGR01632,TIGR01953,TIGR02273,TIGR02350,TIGR03654	PF00380.20,PF01025.20,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00963,TIGR00967,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01951,TIGR02012,TIGR02027,TIGR02075,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03723,TIGR03725		TIGR00138,TIGR00186,TIGR00396,TIGR01009,TIGR01044,TIGR01071,TIGR01079,TIGR01164,TIGR01171,TIGR02013,TIGR02191,TIGR02386,TIGR03625,TIGR03953
LB081.bin.55	50	3	0	67	PF00466.21,PF01025.20,TIGR00019,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00116,TIGR00344,TIGR00362,TIGR00396,TIGR00398,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00487,TIGR00496,TIGR00580,TIGR00631,TIGR00634,TIGR00635,TIGR00717,TIGR00810,TIGR00928,TIGR01009,TIGR01017,TIGR01029,TIGR01044,TIGR01146,TIGR01171,TIGR01391,TIGR01510,TIGR01951,TIGR02027,TIGR02075,TIGR02273,TIGR02729,TIGR03625,TIGR03632,TIGR03953	TIGR00061,TIGR01082,TIGR02350		PF00380.20,PF00410.20,PF02576.18,PF03726.15,TIGR00006,TIGR00020,TIGR00029,TIGR00092,TIGR00095,TIGR00115,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00382,TIGR00392,TIGR00414,TIGR00416,TIGR00420,TIGR00445,TIGR00460,TIGR00468,TIGR00472,TIGR00539,TIGR00593,TIGR00615,TIGR00643,TIGR00663,TIGR00755,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01011,TIGR01021,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01302,TIGR01393,TIGR01394,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02191,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03594,TIGR03654,TIGR03723,TIGR03725
LB081.bin.56	111	2	0	7	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00065,TIGR00634		TIGR00083,TIGR00092,TIGR00396,TIGR00398,TIGR00539,TIGR01302,TIGR01394
LB081.bin.57	76	1	0	43	PF00380.20,PF00466.21,PF01025.20,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00396,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00634,TIGR00635,TIGR00755,TIGR00922,TIGR00928,TIGR00964,TIGR01011,TIGR01017,TIGR01032,TIGR01039,TIGR01059,TIGR01066,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03723,TIGR03725	TIGR00631		PF00410.20,PF02576.18,PF03726.15,TIGR00019,TIGR00054,TIGR00065,TIGR00092,TIGR00186,TIGR00362,TIGR00392,TIGR00398,TIGR00442,TIGR00456,TIGR00459,TIGR00580,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01044,TIGR01063,TIGR01071,TIGR01079,TIGR01082,TIGR01164,TIGR01171,TIGR01302,TIGR01394,TIGR01951,TIGR02013,TIGR02350,TIGR02386,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03953
